"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
419.7275432183,435.7275432183,414.7275432183,448.7275432183,431.7275432183,450.7275432183,415.7275432183,453.7275432183,446.7275432183,458.295389944501,428.295389944501,436.295389944501,433.295389944501,451.295389944501,408.295389944501,383.295389944501,429.295389944501,384.295389944501,432.300057295781,376.300057295781,415.300057295781,369.300057295781,439.300057295781,435.300057295781,455.300057295781,452.300057295781,448.196362762411,440.196362762411,434.196362762411,425.196362762411,402.196362762411,412.196362762411,409.196362762411,383.196362762411,440.196362762411,382.844942770819,418.844942770819,440.844942770819,410.844942770819,376.844942770819,423.844942770819,372.844942770819,445.844942770819,447.844942770819,442.844942770819
419.742961025998,435.742961025998,414.742961025998,448.742961025998,431.742961025998,450.742961025998,415.742961025998,453.742961025998,446.742961025998,458.311179451967,428.311179451967,436.311179451967,433.311179451967,451.311179451967,408.311179451967,383.311179451967,429.311179451967,384.311179451967,433.076057295781,377.076057295781,416.076057295781,370.076057295781,440.076057295781,436.076057295781,456.076057295781,453.076057295781,448.209011759477,440.209011759477,434.209011759477,425.209011759477,402.209011759477,412.209011759477,409.209011759477,383.209011759477,440.209011759477,382.859714176373,418.859714176373,440.859714176373,410.859714176373,376.859714176373,423.859714176373,372.859714176373,445.859714176373,447.859714176373,442.859714176373
420.212019236984,436.212019236984,415.212019236984,449.212019236984,432.212019236984,451.212019236984,416.212019236984,454.212019236984,447.212019236984,459.054179451967,429.054179451967,437.054179451967,434.054179451967,452.054179451967,409.054179451967,384.054179451967,430.054179451967,385.054179451967,433.777057295781,377.777057295781,416.777057295781,370.777057295781,440.777057295781,436.777057295781,456.777057295781,453.777057295781,448.684787952438,440.684787952438,434.684787952438,425.684787952438,402.684787952438,412.684787952438,409.684787952438,383.684787952438,440.684787952438,383.461714176373,419.461714176373,441.461714176373,411.461714176373,377.461714176373,424.461714176373,373.461714176373,446.461714176373,448.461714176373,443.461714176373
420.212019236984,436.212019236984,415.212019236984,449.212019236984,432.212019236984,451.212019236984,416.212019236984,454.212019236984,447.212019236984,459.729179451967,429.729179451967,437.729179451967,434.729179451967,452.729179451967,409.729179451967,384.729179451967,430.729179451967,385.729179451967,434.446057295781,378.446057295781,417.446057295781,371.446057295781,441.446057295781,437.446057295781,457.446057295781,454.446057295781,448.684787952438,440.684787952438,434.684787952438,425.684787952438,402.684787952438,412.684787952438,409.684787952438,383.684787952438,440.684787952438,384.089714176373,420.089714176373,442.089714176373,412.089714176373,378.089714176373,425.089714176373,374.089714176373,447.089714176373,449.089714176373,444.089714176373
420.232621453159,436.232621453159,415.232621453159,449.232621453159,432.232621453159,451.232621453159,416.232621453159,454.232621453159,447.232621453159,460.510179451967,430.510179451967,438.510179451967,435.510179451967,453.510179451967,410.510179451967,385.510179451967,431.510179451967,386.510179451967,435.112057295781,379.112057295781,418.112057295781,372.112057295781,442.112057295781,438.112057295781,458.112057295781,455.112057295781,448.704529142324,440.704529142324,434.704529142324,425.704529142324,402.704529142324,412.704529142324,409.704529142324,383.704529142324,440.704529142324,384.706714176373,420.706714176373,442.706714176373,412.706714176373,378.706714176373,425.706714176373,374.706714176373,447.706714176373,449.706714176373,444.706714176373
420.538678103011,436.538678103011,415.538678103011,449.538678103011,432.538678103011,451.538678103011,416.538678103011,454.538678103011,447.538678103011,460.883536649929,430.883536649929,438.883536649929,435.883536649929,453.883536649929,410.883536649929,385.883536649929,431.883536649929,386.883536649929,435.716057295781,379.716057295781,418.716057295781,372.716057295781,442.716057295781,438.716057295781,458.716057295781,455.716057295781,449.020474170846,441.020474170846,435.020474170846,426.020474170846,403.020474170846,413.020474170846,410.020474170846,384.020474170846,441.020474170846,385.393714176373,421.393714176373,443.393714176373,413.393714176373,379.393714176373,426.393714176373,375.393714176373,448.393714176373,450.393714176373,445.393714176373
420.538678103011,436.538678103011,415.538678103011,449.538678103011,432.538678103011,451.538678103011,416.538678103011,454.538678103011,447.538678103011,460.883536649929,430.883536649929,438.883536649929,435.883536649929,453.883536649929,410.883536649929,385.883536649929,431.883536649929,386.883536649929,436.335057295781,380.335057295781,419.335057295781,373.335057295781,443.335057295781,439.335057295781,459.335057295781,456.335057295781,449.020474170846,441.020474170846,435.020474170846,426.020474170846,403.020474170846,413.020474170846,410.020474170846,384.020474170846,441.020474170846,386.180714176373,422.180714176373,444.180714176373,414.180714176373,380.180714176373,427.180714176373,376.180714176373,449.180714176373,451.180714176373,446.180714176373
420.550678567427,436.550678567427,415.550678567427,449.550678567427,432.550678567427,451.550678567427,416.550678567427,454.550678567427,447.550678567427,460.896623362752,430.896623362752,438.896623362752,435.896623362752,453.896623362752,410.896623362752,385.896623362752,431.896623362752,386.896623362752,436.967057295781,380.967057295781,419.967057295781,373.967057295781,443.967057295781,439.967057295781,459.967057295781,456.967057295781,449.035412952347,441.035412952347,435.035412952347,426.035412952347,403.035412952347,413.035412952347,410.035412952347,384.035412952347,441.035412952347,386.859714176373,422.859714176373,444.859714176373,414.859714176373,380.859714176373,427.859714176373,376.859714176373,449.859714176373,451.859714176373,446.859714176373
421.268678567427,437.268678567427,416.268678567427,450.268678567427,433.268678567427,452.268678567427,417.268678567427,455.268678567427,448.268678567427,461.165520309383,431.165520309383,439.165520309383,436.165520309383,454.165520309383,411.165520309383,386.165520309383,432.165520309383,387.165520309383,437.399034422984,381.399034422984,420.399034422984,374.399034422984,444.399034422984,440.399034422984,460.399034422984,457.399034422984,449.422539047787,441.422539047787,435.422539047787,426.422539047787,403.422539047787,413.422539047787,410.422539047787,384.422539047787,441.422539047787,387.186362013426,423.186362013426,445.186362013426,415.186362013426,381.186362013426,428.186362013426,377.186362013426,450.186362013426,452.186362013426,447.186362013426
421.879678567427,437.879678567427,416.879678567427,450.879678567427,433.879678567427,452.879678567427,417.879678567427,455.879678567427,448.879678567427,461.165520309383,431.165520309383,439.165520309383,436.165520309383,454.165520309383,411.165520309383,386.165520309383,432.165520309383,387.165520309383,437.399034422984,381.399034422984,420.399034422984,374.399034422984,444.399034422984,440.399034422984,460.399034422984,457.399034422984,449.422539047787,441.422539047787,435.422539047787,426.422539047787,403.422539047787,413.422539047787,410.422539047787,384.422539047787,441.422539047787,387.186362013426,423.186362013426,445.186362013426,415.186362013426,381.186362013426,428.186362013426,377.186362013426,450.186362013426,452.186362013426,447.186362013426
422.546678567427,438.546678567427,417.546678567427,451.546678567427,434.546678567427,453.546678567427,418.546678567427,456.546678567427,449.546678567427,461.178858888937,431.178858888937,439.178858888937,436.178858888937,454.178858888937,411.178858888937,386.178858888937,432.178858888937,387.178858888937,437.418968898127,381.418968898127,420.418968898127,374.418968898127,444.418968898127,440.418968898127,460.418968898127,457.418968898127,449.439145267937,441.439145267937,435.439145267937,426.439145267937,403.439145267937,413.439145267937,410.439145267937,384.439145267937,441.439145267937,387.201408852524,423.201408852524,445.201408852524,415.201408852524,381.201408852524,428.201408852524,377.201408852524,450.201408852524,452.201408852524,447.201408852524
422.957047225132,438.957047225132,417.957047225132,451.957047225132,434.957047225132,453.957047225132,418.957047225132,456.957047225132,449.957047225132,461.813858888937,431.813858888937,439.813858888937,436.813858888937,454.813858888937,411.813858888937,386.813858888937,432.813858888937,387.813858888937,437.707179752534,381.707179752534,420.707179752534,374.707179752534,444.707179752534,440.707179752534,460.707179752534,457.707179752534,449.796691369244,441.796691369244,435.796691369244,426.796691369244,403.796691369244,413.796691369244,410.796691369244,384.796691369244,441.796691369244,387.536596147402,423.536596147402,445.536596147402,415.536596147402,381.536596147402,428.536596147402,377.536596147402,450.536596147402,452.536596147402,447.536596147402
422.957047225132,438.957047225132,417.957047225132,451.957047225132,434.957047225132,453.957047225132,418.957047225132,456.957047225132,449.957047225132,462.416858888937,432.416858888937,440.416858888937,437.416858888937,455.416858888937,412.416858888937,387.416858888937,433.416858888937,388.416858888937,437.707179752534,381.707179752534,420.707179752534,374.707179752534,444.707179752534,440.707179752534,460.707179752534,457.707179752534,449.796691369244,441.796691369244,435.796691369244,426.796691369244,403.796691369244,413.796691369244,410.796691369244,384.796691369244,441.796691369244,387.536596147402,423.536596147402,445.536596147402,415.536596147402,381.536596147402,428.536596147402,377.536596147402,450.536596147402,452.536596147402,447.536596147402
422.9771404016,438.9771404016,417.9771404016,451.9771404016,434.9771404016,453.9771404016,418.9771404016,456.9771404016,449.9771404016,463.016858888937,433.016858888937,441.016858888937,438.016858888937,456.016858888937,413.016858888937,388.016858888937,434.016858888937,389.016858888937,437.72326793949,381.72326793949,420.72326793949,374.72326793949,444.72326793949,440.72326793949,460.72326793949,457.72326793949,449.812836617792,441.812836617792,435.812836617792,426.812836617792,403.812836617792,413.812836617792,410.812836617792,384.812836617792,441.812836617792,387.554433076706,423.554433076706,445.554433076706,415.554433076706,381.554433076706,428.554433076706,377.554433076706,450.554433076706,452.554433076706,447.554433076706
423.5821404016,439.5821404016,418.5821404016,452.5821404016,435.5821404016,454.5821404016,419.5821404016,457.5821404016,450.5821404016,463.627858888937,433.627858888937,441.627858888937,438.627858888937,456.627858888937,413.627858888937,388.627858888937,434.627858888937,389.627858888937,438.086775008478,382.086775008478,421.086775008478,375.086775008478,445.086775008478,441.086775008478,461.086775008478,458.086775008478,450.170344269631,442.170344269631,436.170344269631,427.170344269631,404.170344269631,414.170344269631,411.170344269631,385.170344269631,442.170344269631,387.930712558645,423.930712558645,445.930712558645,415.930712558645,381.930712558645,428.930712558645,377.930712558645,450.930712558645,452.930712558645,447.930712558645
424.2001404016,440.2001404016,419.2001404016,453.2001404016,436.2001404016,455.2001404016,420.2001404016,458.2001404016,451.2001404016,464.247858888937,434.247858888937,442.247858888937,439.247858888937,457.247858888937,414.247858888937,389.247858888937,435.247858888937,390.247858888937,438.086775008478,382.086775008478,421.086775008478,375.086775008478,445.086775008478,441.086775008478,461.086775008478,458.086775008478,450.170344269631,442.170344269631,436.170344269631,427.170344269631,404.170344269631,414.170344269631,411.170344269631,385.170344269631,442.170344269631,387.930712558645,423.930712558645,445.930712558645,415.930712558645,381.930712558645,428.930712558645,377.930712558645,450.930712558645,452.930712558645,447.930712558645
424.8171404016,440.8171404016,419.8171404016,453.8171404016,436.8171404016,455.8171404016,420.8171404016,458.8171404016,451.8171404016,464.859858888937,434.859858888937,442.859858888937,439.859858888937,457.859858888937,414.859858888937,389.859858888937,435.859858888937,390.859858888937,438.100306317033,382.100306317033,421.100306317033,375.100306317033,445.100306317033,441.100306317033,461.100306317033,458.100306317033,450.187839199715,442.187839199715,436.187839199715,427.187839199715,404.187839199715,414.187839199715,411.187839199715,385.187839199715,442.187839199715,387.947204000281,423.947204000281,445.947204000281,415.947204000281,381.947204000281,428.947204000281,377.947204000281,450.947204000281,452.947204000281,447.947204000281
425.089876012764,441.089876012764,420.089876012764,454.089876012764,437.089876012764,456.089876012764,421.089876012764,459.089876012764,452.089876012764,465.217987308188,435.217987308188,443.217987308188,440.217987308188,458.217987308188,415.217987308188,390.217987308188,436.217987308188,391.217987308188,438.563976781712,382.563976781712,421.563976781712,375.563976781712,445.563976781712,441.563976781712,461.563976781712,458.563976781712,450.816839199715,442.816839199715,436.816839199715,427.816839199715,404.816839199715,414.816839199715,411.816839199715,385.816839199715,442.816839199715,388.312468158736,424.312468158736,446.312468158736,416.312468158736,382.312468158736,429.312468158736,378.312468158736,451.312468158736,453.312468158736,448.312468158736
425.089876012764,441.089876012764,420.089876012764,454.089876012764,437.089876012764,456.089876012764,421.089876012764,459.089876012764,452.089876012764,465.217987308188,435.217987308188,443.217987308188,440.217987308188,458.217987308188,415.217987308188,390.217987308188,436.217987308188,391.217987308188,438.563976781712,382.563976781712,421.563976781712,375.563976781712,445.563976781712,441.563976781712,461.563976781712,458.563976781712,451.426839199715,443.426839199715,437.426839199715,428.426839199715,405.426839199715,415.426839199715,412.426839199715,386.426839199715,443.426839199715,388.312468158736,424.312468158736,446.312468158736,416.312468158736,382.312468158736,429.312468158736,378.312468158736,451.312468158736,453.312468158736,448.312468158736
425.103038522992,441.103038522992,420.103038522992,454.103038522992,437.103038522992,456.103038522992,421.103038522992,459.103038522992,452.103038522992,465.235561674597,435.235561674597,443.235561674597,440.235561674597,458.235561674597,415.235561674597,390.235561674597,436.235561674597,391.235561674597,438.585871320125,382.585871320125,421.585871320125,375.585871320125,445.585871320125,441.585871320125,461.585871320125,458.585871320125,452.042839199715,444.042839199715,438.042839199715,429.042839199715,406.042839199715,416.042839199715,413.042839199715,387.042839199715,444.042839199715,388.328091215182,424.328091215182,446.328091215182,416.328091215182,382.328091215182,429.328091215182,378.328091215182,451.328091215182,453.328091215182,448.328091215182
425.385796884432,441.385796884432,420.385796884432,454.385796884432,437.385796884432,456.385796884432,421.385796884432,459.385796884432,452.385796884432,465.519726672609,435.519726672609,443.519726672609,440.519726672609,458.519726672609,415.519726672609,390.519726672609,436.519726672609,391.519726672609,438.997847050628,382.997847050628,421.997847050628,375.997847050628,445.997847050628,441.997847050628,461.997847050628,458.997847050628,452.448355781565,444.448355781565,438.448355781565,429.448355781565,406.448355781565,416.448355781565,413.448355781565,387.448355781565,444.448355781565,388.743104142188,424.743104142188,446.743104142188,416.743104142188,382.743104142188,429.743104142188,378.743104142188,451.743104142188,453.743104142188,448.743104142188
425.385796884432,441.385796884432,420.385796884432,454.385796884432,437.385796884432,456.385796884432,421.385796884432,459.385796884432,452.385796884432,465.519726672609,435.519726672609,443.519726672609,440.519726672609,458.519726672609,415.519726672609,390.519726672609,436.519726672609,391.519726672609,438.997847050628,382.997847050628,421.997847050628,375.997847050628,445.997847050628,441.997847050628,461.997847050628,458.997847050628,452.448355781565,444.448355781565,438.448355781565,429.448355781565,406.448355781565,416.448355781565,413.448355781565,387.448355781565,444.448355781565,388.743104142188,424.743104142188,446.743104142188,416.743104142188,382.743104142188,429.743104142188,378.743104142188,451.743104142188,453.743104142188,448.743104142188
425.399126951447,441.399126951447,420.399126951447,454.399126951447,437.399126951447,456.399126951447,421.399126951447,459.399126951447,452.399126951447,465.531769963862,435.531769963862,443.531769963862,440.531769963862,458.531769963862,415.531769963862,390.531769963862,436.531769963862,391.531769963862,439.016103193654,383.016103193654,422.016103193654,376.016103193654,446.016103193654,442.016103193654,462.016103193654,459.016103193654,452.465261444201,444.465261444201,438.465261444201,429.465261444201,406.465261444201,416.465261444201,413.465261444201,387.465261444201,444.465261444201,388.760440126904,424.760440126904,446.760440126904,416.760440126904,382.760440126904,429.760440126904,378.760440126904,451.760440126904,453.760440126904,448.760440126904
426.027126951447,442.027126951447,421.027126951447,455.027126951447,438.027126951447,457.027126951447,422.027126951447,460.027126951447,453.027126951447,466.148769963862,436.148769963862,444.148769963862,441.148769963862,459.148769963862,416.148769963862,391.148769963862,437.148769963862,392.148769963862,439.366717510262,383.366717510262,422.366717510262,376.366717510262,446.366717510262,442.366717510262,462.366717510262,459.366717510262,452.873307193084,444.873307193084,438.873307193084,429.873307193084,406.873307193084,416.873307193084,413.873307193084,387.873307193084,444.873307193084,389.396440126904,425.396440126904,447.396440126904,417.396440126904,383.396440126904,430.396440126904,379.396440126904,452.396440126904,454.396440126904,449.396440126904
426.628126951447,442.628126951447,421.628126951447,455.628126951447,438.628126951447,457.628126951447,422.628126951447,460.628126951447,453.628126951447,466.777769963862,436.777769963862,444.777769963862,441.777769963862,459.777769963862,416.777769963862,391.777769963862,437.777769963862,392.777769963862,439.366717510262,383.366717510262,422.366717510262,376.366717510262,446.366717510262,442.366717510262,462.366717510262,459.366717510262,452.873307193084,444.873307193084,438.873307193084,429.873307193084,406.873307193084,416.873307193084,413.873307193084,387.873307193084,444.873307193084,389.998440126904,425.998440126904,447.998440126904,417.998440126904,383.998440126904,430.998440126904,379.998440126904,452.998440126904,454.998440126904,449.998440126904
427.260126951447,443.260126951447,422.260126951447,456.260126951447,439.260126951447,458.260126951447,423.260126951447,461.260126951447,454.260126951447,467.381769963862,437.381769963862,445.381769963862,442.381769963862,460.381769963862,417.381769963862,392.381769963862,438.381769963862,393.381769963862,439.38320967016,383.38320967016,422.38320967016,376.38320967016,446.38320967016,442.38320967016,462.38320967016,459.38320967016,452.889466240795,444.889466240795,438.889466240795,429.889466240795,406.889466240795,416.889466240795,413.889466240795,387.889466240795,444.889466240795,390.603440126904,426.603440126904,448.603440126904,418.603440126904,384.603440126904,431.603440126904,380.603440126904,453.603440126904,455.603440126904,450.603440126904
427.878126951447,443.878126951447,422.878126951447,456.878126951447,439.878126951447,458.878126951447,423.878126951447,461.878126951447,454.878126951447,467.685876473391,437.685876473391,445.685876473391,442.685876473391,460.685876473391,417.685876473391,392.685876473391,438.685876473391,393.685876473391,440.01620967016,384.01620967016,423.01620967016,377.01620967016,447.01620967016,443.01620967016,463.01620967016,460.01620967016,453.491466240795,445.491466240795,439.491466240795,430.491466240795,407.491466240795,417.491466240795,414.491466240795,388.491466240795,445.491466240795,391.01304712062,427.01304712062,449.01304712062,419.01304712062,385.01304712062,432.01304712062,381.01304712062,454.01304712062,456.01304712062,451.01304712062
428.480126951447,444.480126951447,423.480126951447,457.480126951447,440.480126951447,459.480126951447,424.480126951447,462.480126951447,455.480126951447,467.685876473391,437.685876473391,445.685876473391,442.685876473391,460.685876473391,417.685876473391,392.685876473391,438.685876473391,393.685876473391,440.62820967016,384.62820967016,423.62820967016,377.62820967016,447.62820967016,443.62820967016,463.62820967016,460.62820967016,454.095466240795,446.095466240795,440.095466240795,431.095466240795,408.095466240795,418.095466240795,415.095466240795,389.095466240795,446.095466240795,391.01304712062,427.01304712062,449.01304712062,419.01304712062,385.01304712062,432.01304712062,381.01304712062,454.01304712062,456.01304712062,451.01304712062
428.969126951447,444.969126951447,423.969126951447,457.969126951447,440.969126951447,459.969126951447,424.969126951447,462.969126951447,455.969126951447,467.696807474201,437.696807474201,445.696807474201,442.696807474201,460.696807474201,417.696807474201,392.696807474201,438.696807474201,393.696807474201,441.11620967016,385.11620967016,424.11620967016,378.11620967016,448.11620967016,444.11620967016,464.11620967016,461.11620967016,454.580466240795,446.580466240795,440.580466240795,431.580466240795,408.580466240795,418.580466240795,415.580466240795,389.580466240795,446.580466240795,391.024259967981,427.024259967981,449.024259967981,419.024259967981,385.024259967981,432.024259967981,381.024259967981,454.024259967981,456.024259967981,451.024259967981
429.17059043599,445.17059043599,424.17059043599,458.17059043599,441.17059043599,460.17059043599,425.17059043599,463.17059043599,456.17059043599,468.033227904842,438.033227904842,446.033227904842,443.033227904842,461.033227904842,418.033227904842,393.033227904842,439.033227904842,394.033227904842,441.492232547401,385.492232547401,424.492232547401,378.492232547401,448.492232547401,444.492232547401,464.492232547401,461.492232547401,455.056466240795,447.056466240795,441.056466240795,432.056466240795,409.056466240795,419.056466240795,416.056466240795,390.056466240795,447.056466240795,391.548259967981,427.548259967981,449.548259967981,419.548259967981,385.548259967981,432.548259967981,381.548259967981,454.548259967981,456.548259967981,451.548259967981
429.17059043599,445.17059043599,424.17059043599,458.17059043599,441.17059043599,460.17059043599,425.17059043599,463.17059043599,456.17059043599,468.033227904842,438.033227904842,446.033227904842,443.033227904842,461.033227904842,418.033227904842,393.033227904842,439.033227904842,394.033227904842,441.492232547401,385.492232547401,424.492232547401,378.492232547401,448.492232547401,444.492232547401,464.492232547401,461.492232547401,455.533466240795,447.533466240795,441.533466240795,432.533466240795,409.533466240795,419.533466240795,416.533466240795,390.533466240795,447.533466240795,392.140259967981,428.140259967981,450.140259967981,420.140259967981,386.140259967981,433.140259967981,382.140259967981,455.140259967981,457.140259967981,452.140259967981
429.181258674157,445.181258674157,424.181258674157,458.181258674157,441.181258674157,460.181258674157,425.181258674157,463.181258674157,456.181258674157,468.048944648403,438.048944648403,446.048944648403,443.048944648403,461.048944648403,418.048944648403,393.048944648403,439.048944648403,394.048944648403,441.511513845786,385.511513845786,424.511513845786,378.511513845786,448.511513845786,444.511513845786,464.511513845786,461.511513845786,456.021466240795,448.021466240795,442.021466240795,433.021466240795,410.021466240795,420.021466240795,417.021466240795,391.021466240795,448.021466240795,392.726259967981,428.726259967981,450.726259967981,420.726259967981,386.726259967981,433.726259967981,382.726259967981,455.726259967981,457.726259967981,452.726259967981
429.651258674157,445.651258674157,424.651258674157,458.651258674157,441.651258674157,460.651258674157,425.651258674157,463.651258674157,456.651258674157,468.248664717944,438.248664717944,446.248664717944,443.248664717944,461.248664717944,418.248664717944,393.248664717944,439.248664717944,394.248664717944,441.736774938616,385.736774938616,424.736774938616,378.736774938616,448.736774938616,444.736774938616,464.736774938616,461.736774938616,456.306275988288,448.306275988288,442.306275988288,433.306275988288,410.306275988288,420.306275988288,417.306275988288,391.306275988288,448.306275988288,392.948464821984,428.948464821984,450.948464821984,420.948464821984,386.948464821984,433.948464821984,382.948464821984,455.948464821984,457.948464821984,452.948464821984
430.113258674157,446.113258674157,425.113258674157,459.113258674157,442.113258674157,461.113258674157,426.113258674157,464.113258674157,457.113258674157,468.248664717944,438.248664717944,446.248664717944,443.248664717944,461.248664717944,418.248664717944,393.248664717944,439.248664717944,394.248664717944,441.736774938616,385.736774938616,424.736774938616,378.736774938616,448.736774938616,444.736774938616,464.736774938616,461.736774938616,456.306275988288,448.306275988288,442.306275988288,433.306275988288,410.306275988288,420.306275988288,417.306275988288,391.306275988288,448.306275988288,392.948464821984,428.948464821984,450.948464821984,420.948464821984,386.948464821984,433.948464821984,382.948464821984,455.948464821984,457.948464821984,452.948464821984
430.576258674157,446.576258674157,425.576258674157,459.576258674157,442.576258674157,461.576258674157,426.576258674157,464.576258674157,457.576258674157,468.259145882902,438.259145882902,446.259145882902,443.259145882902,461.259145882902,418.259145882902,393.259145882902,439.259145882902,394.259145882902,441.748105335243,385.748105335243,424.748105335243,378.748105335243,448.748105335243,444.748105335243,464.748105335243,461.748105335243,456.31855700965,448.31855700965,442.31855700965,433.31855700965,410.31855700965,420.31855700965,417.31855700965,391.31855700965,448.31855700965,392.961432391236,428.961432391236,450.961432391236,420.961432391236,386.961432391236,433.961432391236,382.961432391236,455.961432391236,457.961432391236,452.961432391236
430.837437696108,446.837437696108,425.837437696108,459.837437696108,442.837437696108,461.837437696108,426.837437696108,464.837437696108,457.837437696108,468.51414726258,438.51414726258,446.51414726258,443.51414726258,461.51414726258,418.51414726258,393.51414726258,439.51414726258,394.51414726258,442.337105335243,386.337105335243,425.337105335243,379.337105335243,449.337105335243,445.337105335243,465.337105335243,462.337105335243,456.510522706024,448.510522706024,442.510522706024,433.510522706024,410.510522706024,420.510522706024,417.510522706024,391.510522706024,448.510522706024,393.188040295046,429.188040295046,451.188040295046,421.188040295046,387.188040295046,434.188040295046,383.188040295046,456.188040295046,458.188040295046,453.188040295046
430.837437696108,446.837437696108,425.837437696108,459.837437696108,442.837437696108,461.837437696108,426.837437696108,464.837437696108,457.837437696108,468.51414726258,438.51414726258,446.51414726258,443.51414726258,461.51414726258,418.51414726258,393.51414726258,439.51414726258,394.51414726258,442.942105335243,386.942105335243,425.942105335243,379.942105335243,449.942105335243,445.942105335243,465.942105335243,462.942105335243,456.510522706024,448.510522706024,442.510522706024,433.510522706024,410.510522706024,420.510522706024,417.510522706024,391.510522706024,448.510522706024,393.188040295046,429.188040295046,451.188040295046,421.188040295046,387.188040295046,434.188040295046,383.188040295046,456.188040295046,458.188040295046,453.188040295046
430.851028112531,446.851028112531,425.851028112531,459.851028112531,442.851028112531,461.851028112531,426.851028112531,464.851028112531,457.851028112531,468.527208688358,438.527208688358,446.527208688358,443.527208688358,461.527208688358,418.527208688358,393.527208688358,439.527208688358,394.527208688358,443.454105335243,387.454105335243,426.454105335243,380.454105335243,450.454105335243,446.454105335243,466.454105335243,463.454105335243,456.521712508396,448.521712508396,442.521712508396,433.521712508396,410.521712508396,420.521712508396,417.521712508396,391.521712508396,448.521712508396,393.200391238832,429.200391238832,451.200391238832,421.200391238832,387.200391238832,434.200391238832,383.200391238832,456.200391238832,458.200391238832,453.200391238832
431.120031270216,447.120031270216,426.120031270216,460.120031270216,443.120031270216,462.120031270216,427.120031270216,465.120031270216,458.120031270216,469.148208688357,439.148208688357,447.148208688357,444.148208688357,462.148208688357,419.148208688357,394.148208688357,440.148208688357,395.148208688357,444.028105335243,388.028105335243,427.028105335243,381.028105335243,451.028105335243,447.028105335243,467.028105335243,464.028105335243,456.788537288124,448.788537288124,442.788537288124,433.788537288124,410.788537288124,420.788537288124,417.788537288124,391.788537288124,448.788537288124,393.676391238832,429.676391238832,451.676391238832,421.676391238832,387.676391238832,434.676391238832,383.676391238832,456.676391238832,458.676391238832,453.676391238832
431.120031270216,447.120031270216,426.120031270216,460.120031270216,443.120031270216,462.120031270216,427.120031270216,465.120031270216,458.120031270216,469.774208688357,439.774208688357,447.774208688357,444.774208688357,462.774208688357,419.774208688357,394.774208688357,440.774208688357,395.774208688357,444.601105335243,388.601105335243,427.601105335243,381.601105335243,451.601105335243,447.601105335243,467.601105335243,464.601105335243,456.788537288124,448.788537288124,442.788537288124,433.788537288124,410.788537288124,420.788537288124,417.788537288124,391.788537288124,448.788537288124,394.147391238832,430.147391238832,452.147391238832,422.147391238832,388.147391238832,435.147391238832,384.147391238832,457.147391238832,459.147391238832,454.147391238832
431.136001100544,447.136001100544,426.136001100544,460.136001100544,443.136001100544,462.136001100544,427.136001100544,465.136001100544,458.136001100544,470.353208688357,440.353208688357,448.353208688357,445.353208688357,463.353208688357,420.353208688357,395.353208688357,441.353208688357,396.353208688357,445.106105335243,389.106105335243,428.106105335243,382.106105335243,452.106105335243,448.106105335243,468.106105335243,465.106105335243,456.805633967988,448.805633967988,442.805633967988,433.805633967988,410.805633967988,420.805633967988,417.805633967988,391.805633967988,448.805633967988,394.624391238832,430.624391238832,452.624391238832,422.624391238832,388.624391238832,435.624391238832,384.624391238832,457.624391238832,459.624391238832,454.624391238832
431.301090652945,447.301090652945,426.301090652945,460.301090652945,443.301090652945,462.301090652945,427.301090652945,465.301090652945,458.301090652945,470.51268690997,440.51268690997,448.51268690997,445.51268690997,463.51268690997,420.51268690997,395.51268690997,441.51268690997,396.51268690997,445.573105335243,389.573105335243,428.573105335243,382.573105335243,452.573105335243,448.573105335243,468.573105335243,465.573105335243,456.98176935232,448.98176935232,442.98176935232,433.98176935232,410.98176935232,420.98176935232,417.98176935232,391.98176935232,448.98176935232,395.126391238832,431.126391238832,453.126391238832,423.126391238832,389.126391238832,436.126391238832,385.126391238832,458.126391238832,460.126391238832,455.126391238832
431.301090652945,447.301090652945,426.301090652945,460.301090652945,443.301090652945,462.301090652945,427.301090652945,465.301090652945,458.301090652945,470.51268690997,440.51268690997,448.51268690997,445.51268690997,463.51268690997,420.51268690997,395.51268690997,441.51268690997,396.51268690997,446.035105335243,390.035105335243,429.035105335243,383.035105335243,453.035105335243,449.035105335243,469.035105335243,466.035105335243,456.98176935232,448.98176935232,442.98176935232,433.98176935232,410.98176935232,420.98176935232,417.98176935232,391.98176935232,448.98176935232,395.629391238832,431.629391238832,453.629391238832,423.629391238832,389.629391238832,436.629391238832,385.629391238832,458.629391238832,460.629391238832,455.629391238832
431.311956678094,447.311956678094,426.311956678094,460.311956678094,443.311956678094,462.311956678094,427.311956678094,465.311956678094,458.311956678094,470.52191544949,440.52191544949,448.52191544949,445.52191544949,463.52191544949,420.52191544949,395.52191544949,441.52191544949,396.52191544949,446.521105335243,390.521105335243,429.521105335243,383.521105335243,453.521105335243,449.521105335243,469.521105335243,466.521105335243,456.990985023995,448.990985023995,442.990985023995,433.990985023995,410.990985023995,420.990985023995,417.990985023995,391.990985023995,448.990985023995,396.191391238832,432.191391238832,454.191391238832,424.191391238832,390.191391238832,437.191391238832,386.191391238832,459.191391238832,461.191391238832,456.191391238832
